"","Shruti_Cod","Catalog_Nu","Species","Year","County","Institutio","SVL","Lifestage","Zswab_scor","Bioregion","Decimal_La","Decimal_Lo","Decade","Elevation","Disease_St","Coordinate","Collector","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Built2009","crop2005","Lights2009","NavWat2009","Pastur2009","Popden2009","Railways","Roads","HFP2009","HFP2009_in","amph_rich","lakepond","swampmarsh","IceMass","Playa","streamperr","streaminte","coastline","artificial","pipeline","canalditch","connector","elev_m","ai_yr","pet_yr","aet_yr","crops_2","built_2","pasture_2","popdens_2","navwater_2","lights_2","hfp_2","rail_2","roads_2","dist.closest.wb","cat.closest.wb"
"1010",297,80696,"Taricha rivularis",1964,"Mendocino","MVZ",74.62,"Terrestrial",0,"Klamath",39.24328,-123.12206,1960,262.8,0,25,"┬áJ. D. Hopkirk, A. M. Kuris",142,167,51,5431,333,10,323,78,213,214,78,1029,214,2,88,555,13,24,555,0,0,0,0,1,4,0,8,13,13,16,2658.52,114909,192182,102920,21.7603,545.771,52940.9,2658.52,13154.1,3709.89,7213.08,263,7478,1392,640,0,0,1,4,0,0,9,0,4,21.7603,"streamperr"
"1011",314,80695,"Taricha rivularis",1964,"Mendocino","MVZ",69.01,"Terrestrial",0,"Klamath",39.24328,-123.12206,1960,262.8,0,25,"┬áJ. D. Hopkirk, A. M. Kuris",142,167,51,5431,333,10,323,78,213,214,78,1029,214,2,88,555,13,24,555,0,0,0,0,1,4,0,8,13,13,16,2658.52,114909,192182,102920,21.7603,545.771,52940.9,2658.52,13154.1,3709.89,7213.08,263,7478,1392,640,0,0,1,4,0,0,9,0,4,21.7603,"streamperr"
"1012",575,80701,"Taricha granulosa",1964,"Sonoma","MVZ",71.84,"Aquatic",0,"Central Coast",38.702327,-122.955881,1960,66.7,0,28,"┬áJ. D. Hopkirk, A. M. Kuris",147,151,54,4475,307,28,279,90,202,203,90,1091,234,2,91,597,12,22,597,0,0,0,0,0,3,0,0.526984,3.52698,3,16,4882.29,76489.5,251973,136879,2836.71,368.9,31202.6,4974.87,74696.8,29815.1,6158.46,73,8150,1330,635,0,0,0,3,0,0,3.8525,0,0.852498,368.9,"streaminte"
"1013",579,80710,"Taricha granulosa",1964,"Sonoma","MVZ",56.13,"Terrestrial",0,"Central Coast",38.702327,-122.955881,1960,66.7,0,28,"┬áJ. D. Hopkirk, A. M. Kuris",147,151,54,4475,307,28,279,90,202,203,90,1091,234,2,91,597,12,22,597,0,0,0,0,0,3,0,0.526984,3.52698,3,16,4882.29,76489.5,251973,136879,2836.71,368.9,31202.6,4974.87,74696.8,29815.1,6158.46,73,8150,1330,635,0,0,0,3,0,0,3.8525,0,0.852498,368.9,"streaminte"
"1014",582,80702,"Taricha granulosa",1964,"Sonoma","MVZ",85.12,"Aquatic",0,"Central Coast",38.702327,-122.955881,1960,66.7,0,28,"┬áJ. D. Hopkirk, A. M. Kuris",147,151,54,4475,307,28,279,90,202,203,90,1091,234,2,91,597,12,22,597,0,0,0,0,0,3,0,0.526984,3.52698,3,16,4882.29,76489.5,251973,136879,2836.71,368.9,31202.6,4974.87,74696.8,29815.1,6158.46,73,8150,1330,635,0,0,0,3,0,0,3.8525,0,0.852498,368.9,"streaminte"
"1015",584,80700,"Taricha granulosa",1964,"Sonoma","MVZ",42.8,"Terrestrial",0,"Central Coast",38.702327,-122.955881,1960,66.7,0,28,"┬áJ. D. Hopkirk, A. M. Kuris",147,151,54,4475,307,28,279,90,202,203,90,1091,234,2,91,597,12,22,597,0,0,0,0,0,3,0,0.526984,3.52698,3,16,4882.29,76489.5,251973,136879,2836.71,368.9,31202.6,4974.87,74696.8,29815.1,6158.46,73,8150,1330,635,0,0,0,3,0,0,3.8525,0,0.852498,368.9,"streaminte"
"1016",625,80689,"Taricha rivularis",1964,"Sonoma","MVZ",74.1,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1017",626,80692,"Taricha rivularis",1964,"Sonoma","MVZ",65.94,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1018",640,80691,"Taricha rivularis",1964,"Sonoma","MVZ",66.12,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1019",643,80688,"Taricha rivularis",1964,"Sonoma","MVZ",74.73,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1020",648,80690,"Taricha rivularis",1964,"Sonoma","MVZ",60.93,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1021",650,80693,"Taricha rivularis",1964,"Sonoma","MVZ",68.83,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1022",651,80687,"Taricha rivularis",1964,"Sonoma","MVZ",72.21,"Terrestrial",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1023",652,78160,"Taricha rivularis",1964,"Sonoma","MVZ",72.61,"Terrestrial",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"Richard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1024",657,80694,"Taricha rivularis",1964,"Sonoma","MVZ",68.65,"Aquatic",0,"Central Coast",38.679914,-123.023282,1960,218.2,0,7886,"┬áJ. D. Hopkirk, A. M. Kuris",134,146,53,4407,292,20,272,85,190,191,81,1181,248,2,89,640,13,24,633,0,0,0,0,0,3,0,0.250344,3.25034,3,18,283.198,78986.7,254444,142115,2079.87,75.9704,25758.5,283.198,76226,30254,2974.3,212,9280,1265,637,0,0,0,3,0,0,3.25082,0,0.250815,75.9704,"streaminte"
"1025",658,78161,"Taricha rivularis",1964,"Sonoma","MVZ",65.05,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"Richard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1026",1046,79311,"Taricha torosa",1964,"Fresno","MVZ",54.52,"Terrestrial",0,"Central Valley",36.73153,-118.990556,1960,1627.8,0,30,"┬áR. Yonkers",101,133,43,6106,277,-26,303,37,183,184,33,824,158,3,82,427,16,30,421,0,0,0,0,0,1,0,4,5,5,9,0,48198.3,45684.4,88197.9,542.135,1909.03,223432,199.192,20901.1,28816.9,1504.65,1637,7566,1097,573,0,0,0,1,0,0,5,0,4,0,"lakepond"
"1027",260,79021,"Taricha granulosa",1965,"Mendocino","MVZ",51.99,"Terrestrial",0,"Klamath",39.238633,-123.763017,1960,45.72,0,1372,"Richard D. Sage",112,108,60,2619,210,30,180,84,143,146,79,1115,201,4,82,567,21,35,554,0,0,0,0.313793,0,4,0,4,8.31379,8,0,674.775,160964,203126,152297,103.453,503.863,961.286,728.695,56470.8,41711.3,9761.57,62,11358,957,599,0,0,0,4,0.313793,0,8.31379,0,4,103.453,"streamperr"
"1028",576,79020,"Taricha granulosa",1965,"Sonoma","MVZ",55.34,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1029",629,79027,"Taricha rivularis",1965,"Sonoma","MVZ",70.67,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1030",631,79026,"Taricha rivularis",1965,"Sonoma","MVZ",72.28,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1031",635,79023,"Taricha rivularis",1965,"Sonoma","MVZ",69.89,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1032",644,79024,"Taricha rivularis",1965,"Sonoma","MVZ",72.61,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1033",655,79025,"Taricha rivularis",1965,"Sonoma","MVZ",70.82,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"┬áRichard D. Sage",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
"1034",971,79130,"Taricha torosa",1965,"Mariposa","MVZ",65.9,"Terrestrial",0,"Sierra",37.63857,-119.930637,1960,396.4,0,805,"┬áRobert C. Stebbins",151,160,46,6648,352,5,347,71,238,238,71,708,128,2,81,356,11,11,356,0,0,0,0,0,3,0,8,11,11,11,10732.4,53707.8,57832.5,61208,47.0006,556.974,170037,10732.4,22283.6,36315,25867.5,415,4972,1434,600,0,0,0,2,0,0,10,0,8,47.0006,"streamperr"
"1035",972,79129,"Taricha torosa",1965,"Mariposa","MVZ",70.4,"Terrestrial",0,"Sierra",37.63857,-119.930637,1960,396.4,0,805,"┬áRobert C. Stebbins",151,160,46,6648,352,5,347,71,238,238,71,708,128,2,81,356,11,11,356,0,0,0,0,0,3,0,8,11,11,11,10732.4,53707.8,57832.5,61208,47.0006,556.974,170037,10732.4,22283.6,36315,25867.5,415,4972,1434,600,0,0,0,2,0,0,10,0,8,47.0006,"streamperr"
"1036",973,79131,"Taricha torosa",1965,"Mariposa","MVZ",70,"Terrestrial",0,"Sierra",37.63857,-119.930637,1960,396.4,0,805,"┬áRobert C. Stebbins",151,160,46,6648,352,5,347,71,238,238,71,708,128,2,81,356,11,11,356,0,0,0,0,0,3,0,8,11,11,11,10732.4,53707.8,57832.5,61208,47.0006,556.974,170037,10732.4,22283.6,36315,25867.5,415,4972,1434,600,0,0,0,2,0,0,10,0,8,47.0006,"streamperr"
"1037",393,81243,"Taricha torosa",1966,"Shasta","MVZ",66.89,"Terrestrial",0,"Klamath",40.84853,-122.126988,1960,459.6,0,178,"┬áRobert C. Stebbins",154,152,43,6906,358,9,349,76,245,245,71,1573,280,7,78,779,41,41,760,0,0,0,0,0,2,0,0.250058,2.25006,2,15,2171.66,103257,61086.5,35725.4,268.737,2156.9,164929,2171.66,19903.8,30792.1,10621.6,487,12093,1352,735,0,0,0,2,0,0,2.25006,0,0.250058,268.737,"streamperr"
"1038",394,81244,"Taricha torosa",1966,"Shasta","MVZ",72.39,"Terrestrial",0,"Klamath",40.84853,-122.126988,1960,459.6,0,178,"┬áRobert C. Stebbins",154,152,43,6906,358,9,349,76,245,245,71,1573,280,7,78,779,41,41,760,0,0,0,0,0,2,0,0.250058,2.25006,2,15,2171.66,103257,61086.5,35725.4,268.737,2156.9,164929,2171.66,19903.8,30792.1,10621.6,487,12093,1352,735,0,0,0,2,0,0,2.25006,0,0.250058,268.737,"streamperr"
"1039",750,81247,"Taricha torosa",1966,"Contra Costa","MVZ",27.37,"Terrestrial",0,"Central Coast",37.846493,-122.099506,1960,259.7,0,4328,"James F. Lynch",143,117,51,4017,267,41,226,93,190,195,93,613,125,1,86,318,7,11,318,10,0,10,3.63565e-05,0,8,0,0.415076,28.4151,28,12,698.092,22576.9,244558,130828,513.352,317.328,14130.4,741.82,5476.45,8986.43,19296.7,261,5293,1158,515,0,10,0,8,3.63565e-05,10,28.4151,0,0.415076,317.328,"streaminte"
"1040",751,81250,"Taricha torosa",1966,"Contra Costa","MVZ",24.02,"Terrestrial",0,"Central Coast",37.846493,-122.099506,1960,259.7,0,4328,"James F. Lynch",143,117,51,4017,267,41,226,93,190,195,93,613,125,1,86,318,7,11,318,10,0,10,3.63565e-05,0,8,0,0.415076,28.4151,28,12,698.092,22576.9,244558,130828,513.352,317.328,14130.4,741.82,5476.45,8986.43,19296.7,261,5293,1158,515,0,10,0,8,3.63565e-05,10,28.4151,0,0.415076,317.328,"streaminte"
"1041",586,195662,"Taricha torosa",1966,"Santa Cruz","CAS",77.25,"Aquatic",0,"Central Coast",37.010714,-121.951925,1960,548.64,0,5633,"T.G. Balgooyen",140,126,60,3094,247,39,208,101,175,179,101,681,150,2,92,381,7,12,381,10,0,9,0.79971,0,9,0,0.526984,29.3267,29,16,5887.28,36848.4,249569,133642,60.9,1057.79,3780.45,5887.28,42992.3,20475.9,3276.34,28,5868,1169,576,0,10,0,9,0.79971,9,29.3267,0,0.526984,60.9,"streamperr"
"1042",108,98363,"Taricha granulosa",1967,"Humboldt","MVZ",73.3,"Terrestrial",0,"Klamath",40.877544,-124.059314,1960,183.2,0,165,"┬áC. R. Johnson",114,93,54,2935,207,36,171,83,149,153,79,1274,217,5,75,628,38,49,607,10,0,8,0,0,7,8,4,37,37,20,2124.64,3617.63,89746.4,198552,47.4092,6249.62,3671.97,2124.64,2259.27,19882.1,5203.3,173,14415,881,609,0,10,0,7,0,8,37,8,4,47.4092,"streamperr"
"1043",109,98368,"Taricha granulosa",1967,"Humboldt","MVZ",64.5,"Terrestrial",0,"Klamath",40.877544,-124.059314,1960,183.2,0,165,"┬áC. R. Johnson",114,93,54,2935,207,36,171,83,149,153,79,1274,217,5,75,628,38,49,607,10,0,8,0,0,7,8,4,37,37,20,2124.64,3617.63,89746.4,198552,47.4092,6249.62,3671.97,2124.64,2259.27,19882.1,5203.3,173,14415,881,609,0,10,0,7,0,8,37,8,4,47.4092,"streamperr"
"1044",110,98367,"Taricha granulosa",1967,"Humboldt","MVZ",69.2,"Terrestrial",0,"Klamath",40.877544,-124.059314,1960,183.2,0,165,"┬áC. R. Johnson",114,93,54,2935,207,36,171,83,149,153,79,1274,217,5,75,628,38,49,607,10,0,8,0,0,7,8,4,37,37,20,2124.64,3617.63,89746.4,198552,47.4092,6249.62,3671.97,2124.64,2259.27,19882.1,5203.3,173,14415,881,609,0,10,0,7,0,8,37,8,4,47.4092,"streamperr"
"1045",111,98348,"Taricha granulosa",1967,"Humboldt","MVZ",61.6,"Terrestrial",0,"Klamath",40.877544,-124.059314,1960,183.2,0,165,"┬áC. R. Johnson",114,93,54,2935,207,36,171,83,149,153,79,1274,217,5,75,628,38,49,607,10,0,8,0,0,7,8,4,37,37,20,2124.64,3617.63,89746.4,198552,47.4092,6249.62,3671.97,2124.64,2259.27,19882.1,5203.3,173,14415,881,609,0,10,0,7,0,8,37,8,4,47.4092,"streamperr"
"1046",112,98371,"Taricha granulosa",1967,"Humboldt","MVZ",66.9,"Terrestrial",0,"Klamath",40.877544,-124.059314,1960,183.2,0,165,"┬áC. R. Johnson",114,93,54,2935,207,36,171,83,149,153,79,1274,217,5,75,628,38,49,607,10,0,8,0,0,7,8,4,37,37,20,2124.64,3617.63,89746.4,198552,47.4092,6249.62,3671.97,2124.64,2259.27,19882.1,5203.3,173,14415,881,609,0,10,0,7,0,8,37,8,4,47.4092,"streamperr"
"1047",143,82582,"Taricha rivularis",1967,"Lake","MVZ",64.5,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1048",144,82581,"Taricha rivularis",1967,"Lake","MVZ",66.9,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1049",146,82579,"Taricha rivularis",1967,"Lake","MVZ",61.5,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1050",153,82580,"Taricha rivularis",1967,"Lake","MVZ",67,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1051",158,82583,"Taricha granulosa",1967,"Lake","MVZ",80,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1052",162,82585,"Taricha granulosa",1967,"Lake","MVZ",34.3,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1053",173,82584,"Taricha granulosa",1967,"Lake","MVZ",78.6,"Terrestrial",0,"Klamath",38.930164,-122.919741,1960,462.5,0,1632,"A. M. Kuris, George W. Barlow",132,164,49,5674,327,-2,329,69,207,207,65,983,204,2,89,528,12,12,527,0,0,0,0,0,5,0,0.268264,5.26826,5,14,2533.53,94641.7,226754,114176,6.02058,1978.01,51865,2533.53,51171,9495.51,13347.4,468,7303,1346,618,0,0,0,5,0,0,5.26244,0,0.262445,6.02058,"streamperr"
"1054",267,81742,"Taricha granulosa",1967,"Mendocino","MVZ",62.3,"Terrestrial",0,"Klamath",39.775755,-123.831597,1960,49.9,0,1846,"James F. Lynch",122,116,52,3660,250,31,219,81,168,169,76,1448,269,3,83,745,25,41,742,0,0,0,1.28145,0,1,0,8,10.2815,10,21,27461.8,121172,150404,146677,146.258,2438.76,479.622,25375,75205.1,55131.4,16927.3,53,14254,1067,647,0,0,0,1,1.28145,0,10.2815,0,8,146.258,"streamperr"
"1055",1117,84537,"Taricha torosa",1967,"Alameda","MVZ",74.46,"Terrestrial",0,"Central Valley",37.803823,-122.15915,1960,251.9,0,1384,"Alexander K. Johnson",141,113,52,3776,258,44,214,94,185,190,94,671,135,1,87,346,8,13,346,10,0,10,0.0180766,0,10,0,1.33947,31.3575,31,12,1846.29,17530.4,250171,135206,106.616,720.05,7059.52,1881.97,3753.89,9284.83,23214.4,258,5980,1122,555,0,10,0,10,0.0180766,10,31.3575,0,1.33947,106.616,"streamperr"
"1056",1118,84536,"Taricha torosa",1967,"Alameda","MVZ",63.13,"Terrestrial",0,"Central Valley",37.803823,-122.15915,1960,251.9,0,1384,"Alexander K. Johnson",141,113,52,3776,258,44,214,94,185,190,94,671,135,1,87,346,8,13,346,10,0,10,0.0180766,0,10,0,1.33947,31.3575,31,12,1846.29,17530.4,250171,135206,106.616,720.05,7059.52,1881.97,3753.89,9284.83,23214.4,258,5980,1122,555,0,10,0,10,0.0180766,10,31.3575,0,1.33947,106.616,"streamperr"
"1057",1134,84957,"Taricha torosa",1967,"Alameda","MVZ",52.4,"Terrestrial",0,"Central Valley",37.803823,-122.15915,1960,251.9,0,1384,"Alexander K. Johnson",141,113,52,3776,258,44,214,94,185,190,94,671,135,1,87,346,8,13,346,10,0,10,0.0180766,0,10,0,1.33947,31.3575,31,12,1846.29,17530.4,250171,135206,106.616,720.05,7059.52,1881.97,3753.89,9284.83,23214.4,258,5980,1122,555,0,10,0,10,0.0180766,10,31.3575,0,1.33947,106.616,"streamperr"
"1058",1144,84956,"Taricha torosa",1967,"Alameda","MVZ",46.94,"Terrestrial",0,"Central Valley",37.803823,-122.15915,1960,251.9,0,1384,"Alexander K. Johnson",141,113,52,3776,258,44,214,94,185,190,94,671,135,1,87,346,8,13,346,10,0,10,0.0180766,0,10,0,1.33947,31.3575,31,12,1846.29,17530.4,250171,135206,106.616,720.05,7059.52,1881.97,3753.89,9284.83,23214.4,258,5980,1122,555,0,10,0,10,0.0180766,10,31.3575,0,1.33947,106.616,"streamperr"
"1059",274,85476,"Taricha granulosa",1968,"Trinity","MVZ",68.69,"Terrestrial",0,"Klamath",40.549445,-123.20742,1960,694.7,0,30106,"┬áR. Bruce Bury",118,170,49,6286,329,-16,345,47,201,201,43,962,176,4,81,506,30,30,488,0,0,0,0,0,1,0,4,5,5,15,346.145,81345.1,50050.8,128284,1.75886,459.608,80368,3807.54,41549.3,45957.6,6947.63,694,7293,1319,605,0,0,0,1,0,0,5,0,4,1.75886,"streamperr"
"1060",292,242698,"Taricha rivularis",1968,"Mendocino","MVZ",68.41,"Terrestrial",0,"Klamath",39.1278,-123.528,1960,76,0,274,"┬áJames F. Lynch",124,121,57,3249,241,29,212,88,164,167,84,1038,201,3,84,539,18,29,536,0,0,0,0,1,2,0,8,11,11,21,20676.8,144965,209630,139503,133.891,263.55,15786.8,19588.1,43217.9,36883.4,14205.1,72,9628,1078,609,0,0,1,2,0,0,11,0,8,133.891,"streamperr"
"1061",305,242697,"Taricha rivularis",1968,"Mendocino","MVZ",61.77,"Terrestrial",0,"Klamath",39.1278,-123.528,1960,76,0,274,"┬áJames F. Lynch",124,121,57,3249,241,29,212,88,164,167,84,1038,201,3,84,539,18,29,536,0,0,0,0,1,2,0,8,11,11,21,20676.8,144965,209630,139503,133.891,263.55,15786.8,19588.1,43217.9,36883.4,14205.1,72,9628,1078,609,0,0,1,2,0,0,11,0,8,133.891,"streamperr"
"1062",306,242699,"Taricha rivularis",1968,"Mendocino","MVZ",43.33,"Terrestrial",0,"Klamath",39.1278,-123.528,1960,76,0,274,"┬áJames F. Lynch",124,121,57,3249,241,29,212,88,164,167,84,1038,201,3,84,539,18,29,536,0,0,0,0,1,2,0,8,11,11,21,20676.8,144965,209630,139503,133.891,263.55,15786.8,19588.1,43217.9,36883.4,14205.1,72,9628,1078,609,0,0,1,2,0,0,11,0,8,133.891,"streamperr"
"1063",628,85110,"Taricha rivularis",1968,"Sonoma","MVZ",69.53,"Aquatic",0,"Central Coast",38.693277,-123.0234,1960,142.2,0,305,"Alexander K. Johnson",141,146,54,4320,296,26,270,91,195,196,87,1128,238,2,89,613,12,23,607,0,0,0,0,0,3,0,0.25133,3.25133,3,18,0,79990,252961,140879,2891.83,1189.85,26981.6,257.979,74751.9,31513.7,4219.18,140,8901,1284,636,0,0,0,3,0,0,3.25133,0,0.25133,0,"lakepond"
