ID,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
180,-121.8988,36.5868,456,2014-01,0.08,46.2,56.8,67.5
180,-121.8988,36.5868,456,2014-02,3.86,46,53.2,60.3
180,-121.8988,36.5868,456,2014-03,2.59,47.8,56.4,65
180,-121.8988,36.5868,456,2014-04,1.6,47.1,55.5,64
180,-121.8988,36.5868,456,2014-05,0.14,50.8,59.7,68.7
180,-121.8988,36.5868,456,2014-06,0.02,50.2,58.1,66.1
180,-121.8988,36.5868,456,2014-07,0.05,54.6,61.8,68.9
180,-121.8988,36.5868,456,2014-08,0,55.6,62.3,69
180,-121.8988,36.5868,456,2014-09,0.27,55.3,63.3,71.4
180,-121.8988,36.5868,456,2014-10,0.22,53.2,63.4,73.6
180,-121.8988,36.5868,456,2014-11,2.46,49.2,58.4,67.7
180,-121.8988,36.5868,456,2014-12,9.04,48.6,55.6,62.6
180,-121.8988,36.5868,456,2015-01,0,46.1,56,66
180,-121.8988,36.5868,456,2015-02,1.37,48.7,58.2,67.7
180,-121.8988,36.5868,456,2015-03,0.68,47.8,58.4,69
180,-121.8988,36.5868,456,2015-04,1.05,46.2,54.6,63.1
180,-121.8988,36.5868,456,2015-05,0.4,49.3,55.1,61
180,-121.8988,36.5868,456,2015-06,0,51.2,58.6,66
180,-121.8988,36.5868,456,2015-07,0.12,55.4,62.9,70.5
180,-121.8988,36.5868,456,2015-08,0.02,56.1,64.5,73
180,-121.8988,36.5868,456,2015-09,0,55.7,65.8,75.9
180,-121.8988,36.5868,456,2015-10,0.29,54.4,64.3,74.1
180,-121.8988,36.5868,456,2015-11,3.13,44.8,54.6,64.3
180,-121.8988,36.5868,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
181,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
181,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
181,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
181,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
181,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
181,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
181,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
181,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
181,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
181,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
181,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
181,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
181,-121.8985,36.5864,456,2015-01,0,46.1,56,66
181,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
181,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
181,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
181,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
181,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
181,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
181,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
181,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
181,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
181,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
181,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
182,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
182,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
182,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
182,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
182,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
182,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
182,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
182,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
182,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
182,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
182,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
182,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
182,-121.8985,36.5864,456,2015-01,0,46.1,56,66
182,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
182,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
182,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
182,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
182,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
182,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
182,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
182,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
182,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
182,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
182,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
183,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
183,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
183,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
183,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
183,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
183,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
183,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
183,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
183,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
183,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
183,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
183,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
183,-121.8985,36.5864,456,2015-01,0,46.1,56,66
183,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
183,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
183,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
183,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
183,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
183,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
183,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
183,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
183,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
183,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
183,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
184,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
184,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
184,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
184,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
184,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
184,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
184,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
184,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
184,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
184,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
184,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
184,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
184,-121.8985,36.5864,456,2015-01,0,46.1,56,66
184,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
184,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
184,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
184,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
184,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
184,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
184,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
184,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
184,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
184,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
184,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
185,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
185,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
185,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
185,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
185,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
185,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
185,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
185,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
185,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
185,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
185,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
185,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
185,-121.8985,36.5864,456,2015-01,0,46.1,56,66
185,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
185,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
185,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
185,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
185,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
185,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
185,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
185,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
185,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
185,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
185,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
186,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
186,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
186,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
186,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
186,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
186,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
186,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
186,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
186,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
186,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
186,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
186,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
186,-121.8985,36.5864,456,2015-01,0,46.1,56,66
186,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
186,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
186,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
186,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
186,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
186,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
186,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
186,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
186,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
186,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
186,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
187,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
187,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
187,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
187,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
187,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
187,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
187,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
187,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
187,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
187,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
187,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
187,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
187,-121.8985,36.5864,456,2015-01,0,46.1,56,66
187,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
187,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
187,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
187,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
187,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
187,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
187,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
187,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
187,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
187,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
187,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
188,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
188,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
188,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
188,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
188,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
188,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
188,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
188,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
188,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
188,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
188,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
188,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
188,-121.8985,36.5864,456,2015-01,0,46.1,56,66
188,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
188,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
188,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
188,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
188,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
188,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
188,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
188,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
188,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
188,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
188,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
189,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
189,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
189,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
189,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
189,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
189,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
189,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
189,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
189,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
189,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
189,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
189,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
189,-121.8985,36.5864,456,2015-01,0,46.1,56,66
189,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
189,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
189,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
189,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
189,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
189,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
189,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
189,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
189,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
189,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
189,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
190,-121.8986,36.5864,456,2014-01,0.08,46.2,56.8,67.5
190,-121.8986,36.5864,456,2014-02,3.86,46,53.2,60.3
190,-121.8986,36.5864,456,2014-03,2.59,47.8,56.4,65
190,-121.8986,36.5864,456,2014-04,1.6,47.1,55.5,64
190,-121.8986,36.5864,456,2014-05,0.14,50.8,59.7,68.7
190,-121.8986,36.5864,456,2014-06,0.02,50.2,58.1,66.1
190,-121.8986,36.5864,456,2014-07,0.05,54.6,61.8,68.9
190,-121.8986,36.5864,456,2014-08,0,55.6,62.3,69
190,-121.8986,36.5864,456,2014-09,0.27,55.3,63.3,71.4
190,-121.8986,36.5864,456,2014-10,0.22,53.2,63.4,73.6
190,-121.8986,36.5864,456,2014-11,2.46,49.2,58.4,67.7
190,-121.8986,36.5864,456,2014-12,9.04,48.6,55.6,62.6
190,-121.8986,36.5864,456,2015-01,0,46.1,56,66
190,-121.8986,36.5864,456,2015-02,1.37,48.7,58.2,67.7
190,-121.8986,36.5864,456,2015-03,0.68,47.8,58.4,69
190,-121.8986,36.5864,456,2015-04,1.05,46.2,54.6,63.1
190,-121.8986,36.5864,456,2015-05,0.4,49.3,55.1,61
190,-121.8986,36.5864,456,2015-06,0,51.2,58.6,66
190,-121.8986,36.5864,456,2015-07,0.12,55.4,62.9,70.5
190,-121.8986,36.5864,456,2015-08,0.02,56.1,64.5,73
190,-121.8986,36.5864,456,2015-09,0,55.7,65.8,75.9
190,-121.8986,36.5864,456,2015-10,0.29,54.4,64.3,74.1
190,-121.8986,36.5864,456,2015-11,3.13,44.8,54.6,64.3
190,-121.8986,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
191,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
191,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
191,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
191,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
191,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
191,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
191,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
191,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
191,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
191,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
191,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
191,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
191,-121.8985,36.5864,456,2015-01,0,46.1,56,66
191,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
191,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
191,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
191,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
191,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
191,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
191,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
191,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
191,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
191,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
191,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
192,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
192,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
192,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
192,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
192,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
192,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
192,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
192,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
192,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
192,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
192,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
192,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
192,-121.8985,36.5864,456,2015-01,0,46.1,56,66
192,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
192,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
192,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
192,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
192,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
192,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
192,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
192,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
192,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
192,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
192,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
193,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
193,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
193,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
193,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
193,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
193,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
193,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
193,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
193,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
193,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
193,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
193,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
193,-121.8985,36.5864,456,2015-01,0,46.1,56,66
193,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
193,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
193,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
193,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
193,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
193,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
193,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
193,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
193,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
193,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
193,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
194,-121.8985,36.5864,456,2014-01,0.08,46.2,56.8,67.5
194,-121.8985,36.5864,456,2014-02,3.86,46,53.2,60.3
194,-121.8985,36.5864,456,2014-03,2.59,47.8,56.4,65
194,-121.8985,36.5864,456,2014-04,1.6,47.1,55.5,64
194,-121.8985,36.5864,456,2014-05,0.14,50.8,59.7,68.7
194,-121.8985,36.5864,456,2014-06,0.02,50.2,58.1,66.1
194,-121.8985,36.5864,456,2014-07,0.05,54.6,61.8,68.9
194,-121.8985,36.5864,456,2014-08,0,55.6,62.3,69
194,-121.8985,36.5864,456,2014-09,0.27,55.3,63.3,71.4
194,-121.8985,36.5864,456,2014-10,0.22,53.2,63.4,73.6
194,-121.8985,36.5864,456,2014-11,2.46,49.2,58.4,67.7
194,-121.8985,36.5864,456,2014-12,9.04,48.6,55.6,62.6
194,-121.8985,36.5864,456,2015-01,0,46.1,56,66
194,-121.8985,36.5864,456,2015-02,1.37,48.7,58.2,67.7
194,-121.8985,36.5864,456,2015-03,0.68,47.8,58.4,69
194,-121.8985,36.5864,456,2015-04,1.05,46.2,54.6,63.1
194,-121.8985,36.5864,456,2015-05,0.4,49.3,55.1,61
194,-121.8985,36.5864,456,2015-06,0,51.2,58.6,66
194,-121.8985,36.5864,456,2015-07,0.12,55.4,62.9,70.5
194,-121.8985,36.5864,456,2015-08,0.02,56.1,64.5,73
194,-121.8985,36.5864,456,2015-09,0,55.7,65.8,75.9
194,-121.8985,36.5864,456,2015-10,0.29,54.4,64.3,74.1
194,-121.8985,36.5864,456,2015-11,3.13,44.8,54.6,64.3
194,-121.8985,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
195,-121.8986,36.5864,456,2014-01,0.08,46.2,56.8,67.5
195,-121.8986,36.5864,456,2014-02,3.86,46,53.2,60.3
195,-121.8986,36.5864,456,2014-03,2.59,47.8,56.4,65
195,-121.8986,36.5864,456,2014-04,1.6,47.1,55.5,64
195,-121.8986,36.5864,456,2014-05,0.14,50.8,59.7,68.7
195,-121.8986,36.5864,456,2014-06,0.02,50.2,58.1,66.1
195,-121.8986,36.5864,456,2014-07,0.05,54.6,61.8,68.9
195,-121.8986,36.5864,456,2014-08,0,55.6,62.3,69
195,-121.8986,36.5864,456,2014-09,0.27,55.3,63.3,71.4
195,-121.8986,36.5864,456,2014-10,0.22,53.2,63.4,73.6
195,-121.8986,36.5864,456,2014-11,2.46,49.2,58.4,67.7
195,-121.8986,36.5864,456,2014-12,9.04,48.6,55.6,62.6
195,-121.8986,36.5864,456,2015-01,0,46.1,56,66
195,-121.8986,36.5864,456,2015-02,1.37,48.7,58.2,67.7
195,-121.8986,36.5864,456,2015-03,0.68,47.8,58.4,69
195,-121.8986,36.5864,456,2015-04,1.05,46.2,54.6,63.1
195,-121.8986,36.5864,456,2015-05,0.4,49.3,55.1,61
195,-121.8986,36.5864,456,2015-06,0,51.2,58.6,66
195,-121.8986,36.5864,456,2015-07,0.12,55.4,62.9,70.5
195,-121.8986,36.5864,456,2015-08,0.02,56.1,64.5,73
195,-121.8986,36.5864,456,2015-09,0,55.7,65.8,75.9
195,-121.8986,36.5864,456,2015-10,0.29,54.4,64.3,74.1
195,-121.8986,36.5864,456,2015-11,3.13,44.8,54.6,64.3
195,-121.8986,36.5864,456,2015-12,3.74,42.5,50.3,58.1
,,,,,,,,
196,-121.8986,36.5864,456,2014-01,0.08,46.2,56.8,67.5
196,-121.8986,36.5864,456,2014-02,3.86,46,53.2,60.3
196,-121.8986,36.5864,456,2014-03,2.59,47.8,56.4,65
196,-121.8986,36.5864,456,2014-04,1.6,47.1,55.5,64
196,-121.8986,36.5864,456,2014-05,0.14,50.8,59.7,68.7
196,-121.8986,36.5864,456,2014-06,0.02,50.2,58.1,66.1
196,-121.8986,36.5864,456,2014-07,0.05,54.6,61.8,68.9
196,-121.8986,36.5864,456,2014-08,0,55.6,62.3,69
196,-121.8986,36.5864,456,2014-09,0.27,55.3,63.3,71.4
196,-121.8986,36.5864,456,2014-10,0.22,53.2,63.4,73.6
196,-121.8986,36.5864,456,2014-11,2.46,49.2,58.4,67.7
