"","X.1","X","lake.id","year","Bd.Status","Zscore","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009"
"1718",1718,1718,10416,2005,0,0,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1719",1719,1719,10416,2005,0,0,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1720",1720,1720,10416,2005,1,0.16,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1721",1721,1721,10416,2005,1,5.24,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1722",1722,1722,10416,2005,1,10.69,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1723",1723,1723,10416,2006,1,1267.16,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1724",1724,1724,10416,2006,1,1484.98,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1725",1725,1725,10416,2006,1,969.13,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1726",1726,1726,10416,2006,1,733.64,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1727",1727,1727,10416,2006,1,265.24,-118.417638411084,36.8146647160732,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1728",1728,1728,11065,2005,0,0,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1729",1729,1729,11065,2005,0,0,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1730",1730,1730,11065,2005,1,0.81,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1731",1731,1731,11065,2006,1,1598.8,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1732",1732,1732,11065,2006,1,652.18,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1733",1733,1733,11065,2006,1,8971.76,-118.41684010302,36.813321746061,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1734",1734,1734,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1735",1735,1735,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1736",1736,1736,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1737",1737,1737,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1738",1738,1738,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1739",1739,1739,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1740",1740,1740,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1741",1741,1741,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1742",1742,1742,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1743",1743,1743,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1744",1744,1744,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1745",1745,1745,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1746",1746,1746,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1747",1747,1747,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1748",1748,1748,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1749",1749,1749,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1750",1750,1750,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1751",1751,1751,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1752",1752,1752,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1753",1753,1753,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1754",1754,1754,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1755",1755,1755,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1756",1756,1756,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1757",1757,1757,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1758",1758,1758,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1759",1759,1759,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1760",1760,1760,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1761",1761,1761,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1762",1762,1762,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1763",1763,1763,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1764",1764,1764,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1765",1765,1765,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1766",1766,1766,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1767",1767,1767,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1768",1768,1768,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1769",1769,1769,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1770",1770,1770,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1771",1771,1771,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1772",1772,1772,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1773",1773,1773,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1774",1774,1774,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1775",1775,1775,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1776",1776,1776,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1777",1777,1777,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1778",1778,1778,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1779",1779,1779,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1780",1780,1780,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1781",1781,1781,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1782",1782,1782,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1783",1783,1783,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1784",1784,1784,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1785",1785,1785,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1786",1786,1786,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1787",1787,1787,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1788",1788,1788,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1789",1789,1789,10417,2005,1,3.57,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1790",1790,1790,10417,2005,1,4.53,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1791",1791,1791,10417,2005,1,28.83,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1792",1792,1792,10417,2005,1,72.22,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1793",1793,1793,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1794",1794,1794,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1795",1795,1795,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1796",1796,1796,10417,2005,1,0.66,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1797",1797,1797,10417,2005,1,12.63,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1798",1798,1798,10417,2005,1,1046.56,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1799",1799,1799,10417,2005,1,2351.86,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1800",1800,1800,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1801",1801,1801,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1802",1802,1802,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1803",1803,1803,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1804",1804,1804,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1805",1805,1805,10417,2005,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1806",1806,1806,10417,2006,1,16.89,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1807",1807,1807,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1808",1808,1808,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1809",1809,1809,10417,2006,1,151.1,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1810",1810,1810,10417,2006,1,504.15,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1811",1811,1811,10417,2006,1,93.38,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1812",1812,1812,10417,2006,1,301.03,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1813",1813,1813,10417,2006,1,415.89,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1814",1814,1814,10417,2006,1,29.41,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1815",1815,1815,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1816",1816,1816,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1817",1817,1817,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1818",1818,1818,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1819",1819,1819,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1820",1820,1820,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1821",1821,1821,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1822",1822,1822,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1823",1823,1823,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1824",1824,1824,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1825",1825,1825,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1826",1826,1826,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1827",1827,1827,10417,2006,0,0,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1828",1828,1828,10417,2006,1,0.11,-118.415207287199,36.8120275739785,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1829",1829,1829,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1830",1830,1830,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1831",1831,1831,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1832",1832,1832,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1833",1833,1833,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1834",1834,1834,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1835",1835,1835,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1836",1836,1836,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1837",1837,1837,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1838",1838,1838,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1839",1839,1839,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1840",1840,1840,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1841",1841,1841,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1842",1842,1842,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1843",1843,1843,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1844",1844,1844,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1845",1845,1845,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1846",1846,1846,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1847",1847,1847,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1848",1848,1848,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1849",1849,1849,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1850",1850,1850,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1851",1851,1851,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1852",1852,1852,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1853",1853,1853,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1854",1854,1854,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1855",1855,1855,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1856",1856,1856,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1857",1857,1857,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
"1858",1858,1858,10420,2005,0,0,-118.417866561881,36.8087875628899,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1,0,0,0,1,0,0,0
