Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
NorthAmerica,United States,"California_Mariposa County_on May Lake Rd., 1 mi NE California Hwy. 120, Yosemite National Park",37.826995,-119.498853,2658.4,1943,NA,NA,1962,1960s,Museum,SM240,MVZ146345,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30.48_Datum _not recorded_Error based on starting point.Estimated elevation using GPS Visualizer,30,126,44,5617,194,-89,283,-29,106,107,-31,769,133,15,68,357,49,59,348
NorthAmerica,United States,"California_Mariposa County_Tenaya Lake, Yosemite National Park",37.831812,-119.459452,2470,2001,NA,NA,1939,1930s,Museum,SM232,MVZ31978,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3218.688_Datum _not recorded_Error 2 mi radius around lake.,30,126,44,5617,194,-89,283,-29,106,107,-31,769,133,15,68,357,49,59,348
NorthAmerica,United States,"California_Mariposa County_Tenaya Lake, Yosemite National Park",37.831812,-119.459452,2470,2001,NA,NA,1939,1930s,Museum,SM237,MVZ31979,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3218.688_Datum _not recorded_Error 2 mi radius around lake.,30,126,44,5617,194,-89,283,-29,106,107,-31,769,133,15,68,357,49,59,348
NorthAmerica,United States,California_Tuolumne County_1.8 mi E Groveland on State Hwy. 120,37.832517,-120.198999,901.2,1982,NA,NA,1962,1960s,Museum,SM576,MVZ76990,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 724.2048_Datum _not recorded_Changed to Tuolumne Co.Estimated elevation using GPS Visualizer,143,157,46,6504,343,3,340,66,228,229,66,794,146,2,82,401,12,17,401
NorthAmerica,United States,California_Tuolumne County_USA Calif. Stanislaus Forest Tuolomne County S. Fork Tuolomne River T1S R18E S24,37.83641667,-119.9456389,1336.3,1970,NA,NA,1992,1990s,Museum,CAS185369,CAS185369,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) _Datum _Graphical Locater (http://www.esg.montana.edu/gl/trs-data.html) California, Mt. Diablo Meridian._Estimated elevation using GPS Visualizer",111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1974,NA,NA,1974,1970s,Museum,SM078,MVZ136199,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.00187,0.15,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1974,NA,NA,1974,1970s,Museum,SM113,MVZ136196,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.102,8.16,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1999,8,24,1939,1930s,Museum,MVZ31976,MVZ31976,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1997,8,24,1939,1930s,Museum,MVZ31960,MVZ31960,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1997,8,24,1939,1930s,Museum,MVZ31961,MVZ31961,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1999,8,24,1939,1930s,Museum,MVZ31962,MVZ31962,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1999,8,24,1939,1930s,Museum,MVZ31963,MVZ31963,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,1999,8,24,1939,1930s,Museum,MVZ31964,MVZ31964,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31965,MVZ31965,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31966,MVZ31966,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31967,MVZ31967,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31968,MVZ31968,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31969,MVZ31969,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31970,MVZ31970,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2002,8,24,1939,1930s,Museum,MVZ31972A,MVZ31972,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31973,MVZ31973,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31974,MVZ31974,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Tuolumne Meadow, Yosemite National Park",37.844024,-119.367162,2896,2000,8,24,1939,1930s,Museum,MVZ31975,MVZ31975,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum __,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1939,NA,NA,1974,1970s,Museum,SM065,MVZ136198,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1951,NA,NA,1974,1970s,Museum,SM066,MVZ136200,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1905,NA,NA,1974,1970s,Museum,SM072,MVZ136192,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1939,NA,NA,1974,1970s,Museum,SM091,MVZ136201,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1951,NA,NA,1974,1970s,Museum,SM095,MVZ136193,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Elizabeth Lake, Yosemite National Park",37.844024,-119.367162,2921,1951,NA,NA,1974,1970s,Museum,SM097,MVZ136194,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2440,1939,NA,NA,1962,1960s,Museum,SM062,MVZ146339,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2440,1939,NA,NA,1962,1960s,Museum,SM071,MVZ146341,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2440,1939,NA,NA,1962,1960s,Museum,SM107,MVZ146340,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2418,1972,NA,NA,1972,1970s,Museum,SM070,MVZ136154,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.0313,2.5,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 106.68_Datum _not recorded_,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2439,1972,NA,NA,1972,1970s,Museum,SM074,MVZ136155,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.0209,1.67,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 106.68_Datum _not recorded_,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Siesta Lake, Yosemite National Park",37.851102,-119.658613,2418,1974,NA,NA,1972,1970s,Museum,SM080,MVZ136153,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 106.68_Datum _not recorded_,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Monroe Middlefork Camp, Middle Fork of the Tuolumne River",37.857829,-119.86226,1346.1,1972,NA,NA,1972,1970s,Museum,MVZ136239,MVZ136239,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,1,0.123,9.84,qPCR (Vredenburg Lab),Sam McNally,NA,"1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_Marker at Middlefork camp, and middle fork Tuolumne River.Estimated elevation using GPS Visualizer",111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_500 yds E Monroe Middlefork Camp, Middle Fork of the Tuolumne River",37.859799,-119.858224,1353.1,1982,NA,NA,1972,1970s,Museum,MVZ136240,MVZ136240,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 76.2_Datum _not recorded_Estimated elevation using GPS Visualizer,111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_Lukens Lake, Yosemite National Park",37.860688,-119.614559,2521,1975,NA,NA,1975,1970s,Museum,SM085,MVZ136228,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,NA,24.016,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 4.432_43.6_Coordinate error (m) 198.12_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Lukens Lake, Yosemite National Park",37.860688,-119.614559,2521,1975,NA,NA,1975,1970s,Museum,SM115,MVZ136229,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,NA,67.08,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 15.76_118.4_Coordinate error (m) 198.12_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_creek at fork of trail to Lukens Lake/Ten Lakes, Yosemite National Park",37.86539,-119.620339,2442.2,1975,NA,NA,1975,1970s,Museum,SM104,MVZ136230,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,NA,15.2,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 8.08_22.32_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,48,135,45,5887,221,-78,299,-17,127,128,-17,806,139,12,69,378,45,53,378
NorthAmerica,United States,"California_Tuolumne County_Tuolumne Meadows, Yosemite National Park",37.875501,-119.354783,2591,1974,NA,NA,1972,1970s,Museum,SM106,MVZ136150,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Marker near Tuolumne Meadows campground.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,California_Tuolumne County_Tuolomne Meadows,37.8755043,-119.3616672,2613.8,2000,NA,NA,1959,1950s,Museum,LACM26718,LACM26718,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4879.531008_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_By airEstimated elevation using GPS Visualizer,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Tuolumne Meadows, Yosemite National Park",37.87941,-119.39498,2632.2,1952,7,11,1915,1910s,Museum,MVZ5801,MVZ5801,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 645.346944_Datum __Estimated elevation using GPS Visualizer,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Dana Fork Tuolumne River, Yosemite National Park",37.880091,-119.311172,2774,1972,NA,NA,1972,1970s,Museum,SM099,MVZ136151,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.00114,0.09,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_Marker based on elevation.,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308
NorthAmerica,United States,"California_Tuolumne County_Dana Fork Tuolumne River, Yosemite National Park",37.880091,-119.311172,2774,1972,NA,NA,1972,1970s,Museum,SM110,MVZ136152,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.00439,0.35,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_Marker based on elevation.,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308
NorthAmerica,United States,"California_Tuolumne County_Birch Lake, Camp Mather, Stanislaus National Forest",37.88029,-119.85595,1389,2004,NA,NA,2004,2000s,Museum,MVZ245529,MVZ245529,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,1,0.0194,1.55,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 21.569_Datum _MaNIS georeferencing guidelines_,111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_Birch Lake, Camp Mather, Stanislaus National Forest",37.88029,-119.85595,1389,2003,NA,NA,2004,2000s,Museum,MVZ245538,MVZ245538,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 21.569_Datum _MaNIS georeferencing guidelines_,111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_Birch Lake, Camp Mather, Stanislaus National Forest",37.88029,-119.85595,1389,2005,NA,NA,2004,2000s,Museum,MVZ245541,MVZ245541,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 21.569_Datum _MaNIS georeferencing guidelines_,111,146,45,6378,299,-22,321,38,196,196,38,1022,177,4,77,496,27,34,496
NorthAmerica,United States,"California_Tuolumne County_Erratic Dome, 1.5 mi NNW Tuolumne Meadows Campground, Yosemite National Park",37.882895,-119.365065,2622,1960,NA,NA,1954,1950s,Museum,MVZ62876,MVZ62876,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 804.672_Datum _not recorded_Marker on trail near presumed location.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1951,NA,NA,1974,1970s,Museum,SM069,MVZ136227,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1910,NA,NA,1974,1970s,Museum,SM075,MVZ136207,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1923,NA,NA,1974,1970s,Museum,SM090,MVZ136206,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322
